"case","event","startTime","completeTime","simulated:logProbability","concept:simulated"
"413","D","2020/06/24 02:17:11.451","2020/06/24 02:17:11.451","-4.852030263919617","true"
"413","E","2020/06/24 02:19:11.451","2020/06/24 02:19:11.451","-4.852030263919617","true"
"413","B","2020/06/24 02:20:11.451","2020/06/24 02:20:11.451","-4.852030263919617","true"
"413","C","2020/06/24 02:21:11.451","2020/06/24 02:21:11.451","-4.852030263919617","true"
"413","A","2020/06/24 02:22:11.451","2020/06/24 02:22:11.451","-4.852030263919617","true"
"413","F","2020/06/24 02:24:11.451","2020/06/24 02:24:11.451","-4.852030263919617","true"
"414","F","2020/06/24 02:12:13.402","2020/06/24 02:12:13.402","-4.852030263919617","true"
"414","D","2020/06/24 02:13:13.402","2020/06/24 02:13:13.402","-4.852030263919617","true"
"414","A","2020/06/24 02:14:13.402","2020/06/24 02:14:13.402","-4.852030263919617","true"
"414","F","2020/06/24 02:15:13.402","2020/06/24 02:15:13.402","-4.852030263919617","true"
"414","D","2020/06/24 02:17:13.402","2020/06/24 02:17:13.402","-4.852030263919617","true"
"414","E","2020/06/24 02:19:13.402","2020/06/24 02:19:13.402","-4.852030263919617","true"
"414","B","2020/06/24 02:20:13.402","2020/06/24 02:20:13.402","-4.852030263919617","true"
"414","A","2020/06/24 02:21:13.402","2020/06/24 02:21:13.402","-4.852030263919617","true"
"414","C","2020/06/24 02:22:13.402","2020/06/24 02:22:13.402","-4.852030263919617","true"
"414","F","2020/06/24 02:24:13.402","2020/06/24 02:24:13.402","-4.852030263919617","true"
"415","B","2020/06/24 02:15:35.334","2020/06/24 02:15:35.334","-1.3862943611198906","true"
"415","D","2020/06/24 02:16:35.334","2020/06/24 02:16:35.334","-1.3862943611198906","true"
"415","B","2020/06/24 02:17:35.334","2020/06/24 02:17:35.334","-1.3862943611198906","true"
"416","B","2020/06/24 02:15:50.687","2020/06/24 02:15:50.687","-1.3862943611198906","true"
"416","D","2020/06/24 02:16:50.687","2020/06/24 02:16:50.687","-1.3862943611198906","true"
"416","B","2020/06/24 02:17:50.687","2020/06/24 02:17:50.687","-1.3862943611198906","true"
"417","B","2020/06/24 02:16:19.549","2020/06/24 02:16:19.549","-1.3862943611198906","true"
"417","D","2020/06/24 02:17:19.549","2020/06/24 02:17:19.549","-1.3862943611198906","true"
"417","B","2020/06/24 02:18:19.549","2020/06/24 02:18:19.549","-1.3862943611198906","true"
"418","B","2020/06/24 02:17:27.534","2020/06/24 02:17:27.534","-1.3862943611198906","true"
"418","D","2020/06/24 02:18:27.534","2020/06/24 02:18:27.534","-1.3862943611198906","true"
"418","B","2020/06/24 02:19:27.534","2020/06/24 02:19:27.534","-1.3862943611198906","true"
"419","B","2020/06/24 02:17:28.787","2020/06/24 02:17:28.787","-1.3862943611198906","true"
"419","D","2020/06/24 02:18:28.787","2020/06/24 02:18:28.787","-1.3862943611198906","true"
"419","B","2020/06/24 02:19:28.787","2020/06/24 02:19:28.787","-1.3862943611198906","true"
"420","D","2020/06/24 02:18:14.101","2020/06/24 02:18:14.101","-1.3862943611198906","true"
"420","E","2020/06/24 02:19:14.101","2020/06/24 02:19:14.101","-1.3862943611198906","true"
"420","A","2020/06/24 02:20:14.101","2020/06/24 02:20:14.101","-1.3862943611198906","true"
"420","D","2020/06/24 02:21:14.101","2020/06/24 02:21:14.101","-1.3862943611198906","true"
"420","B","2020/06/24 02:22:14.101","2020/06/24 02:22:14.101","-1.3862943611198906","true"
"421","B","2020/06/24 02:19:26.645","2020/06/24 02:19:26.645","-1.3862943611198906","true"
"421","D","2020/06/24 02:20:26.645","2020/06/24 02:20:26.645","-1.3862943611198906","true"
"421","B","2020/06/24 02:21:26.645","2020/06/24 02:21:26.645","-1.3862943611198906","true"
"422","A","2020/06/24 02:20:41.183","2020/06/24 02:20:41.183","-5.545177444479562","true"
"422","F","2020/06/24 02:21:41.183","2020/06/24 02:21:41.183","-5.545177444479562","true"
"422","D","2020/06/24 02:22:41.183","2020/06/24 02:22:41.183","-5.545177444479562","true"
"422","F","2020/06/24 02:23:41.183","2020/06/24 02:23:41.183","-5.545177444479562","true"
"422","D","2020/06/24 02:25:41.183","2020/06/24 02:25:41.183","-5.545177444479562","true"
"422","B","2020/06/24 02:27:41.183","2020/06/24 02:27:41.183","-5.545177444479562","true"
"422","E","2020/06/24 02:28:41.183","2020/06/24 02:28:41.183","-5.545177444479562","true"
"422","C","2020/06/24 02:29:41.183","2020/06/24 02:29:41.183","-5.545177444479562","true"
"422","A","2020/06/24 02:30:41.183","2020/06/24 02:30:41.183","-5.545177444479562","true"
"422","F","2020/06/24 02:32:41.183","2020/06/24 02:32:41.183","-5.545177444479562","true"
"423","D","2020/06/24 02:19:51.210","2020/06/24 02:19:51.210","-4.852030263919617","true"
"423","A","2020/06/24 02:21:51.210","2020/06/24 02:21:51.210","-4.852030263919617","true"
"423","F","2020/06/24 02:22:51.210","2020/06/24 02:22:51.210","-4.852030263919617","true"
"423","A","2020/06/24 02:24:51.210","2020/06/24 02:24:51.210","-4.852030263919617","true"
"423","F","2020/06/24 02:25:51.210","2020/06/24 02:25:51.210","-4.852030263919617","true"
"423","A","2020/06/24 02:27:51.210","2020/06/24 02:27:51.210","-4.852030263919617","true"
"423","F","2020/06/24 02:28:51.210","2020/06/24 02:28:51.210","-4.852030263919617","true"
"423","A","2020/06/24 02:30:51.210","2020/06/24 02:30:51.210","-4.852030263919617","true"
"423","F","2020/06/24 02:31:51.210","2020/06/24 02:31:51.210","-4.852030263919617","true"
"424","B","2020/06/24 02:19:51.276","2020/06/24 02:19:51.276","-1.3862943611198906","true"
"424","D","2020/06/24 02:20:51.276","2020/06/24 02:20:51.276","-1.3862943611198906","true"
"424","B","2020/06/24 02:21:51.276","2020/06/24 02:21:51.276","-1.3862943611198906","true"
"425","F","2020/06/24 02:22:00.353","2020/06/24 02:22:00.353","-4.852030263919617","true"
"425","D","2020/06/24 02:23:00.353","2020/06/24 02:23:00.353","-4.852030263919617","true"
"425","A","2020/06/24 02:24:00.353","2020/06/24 02:24:00.353","-4.852030263919617","true"
"425","F","2020/06/24 02:25:00.353","2020/06/24 02:25:00.353","-4.852030263919617","true"
"425","D","2020/06/24 02:27:00.353","2020/06/24 02:27:00.353","-4.852030263919617","true"
"425","B","2020/06/24 02:29:00.353","2020/06/24 02:29:00.353","-4.852030263919617","true"
"425","E","2020/06/24 02:30:00.353","2020/06/24 02:30:00.353","-4.852030263919617","true"
"425","C","2020/06/24 02:31:00.353","2020/06/24 02:31:00.353","-4.852030263919617","true"
"425","A","2020/06/24 02:32:00.353","2020/06/24 02:32:00.353","-4.852030263919617","true"
"425","F","2020/06/24 02:34:00.353","2020/06/24 02:34:00.353","-4.852030263919617","true"
"426","B","2020/06/24 02:22:41.083","2020/06/24 02:22:41.083","-1.3862943611198906","true"
"426","D","2020/06/24 02:23:41.083","2020/06/24 02:23:41.083","-1.3862943611198906","true"
"426","B","2020/06/24 02:24:41.083","2020/06/24 02:24:41.083","-1.3862943611198906","true"
"427","D","2020/06/24 02:23:05.422","2020/06/24 02:23:05.422","-2.772588722239781","true"
"427","C","2020/06/24 02:24:05.422","2020/06/24 02:24:05.422","-2.772588722239781","true"
"427","A","2020/06/24 02:25:05.422","2020/06/24 02:25:05.422","-2.772588722239781","true"
"427","F","2020/06/24 02:26:05.422","2020/06/24 02:26:05.422","-2.772588722239781","true"
"428","F","2020/06/24 02:24:48.199","2020/06/24 02:24:48.199","-4.1588830833596715","true"
"428","D","2020/06/24 02:25:48.199","2020/06/24 02:25:48.199","-4.1588830833596715","true"
"428","A","2020/06/24 02:26:48.199","2020/06/24 02:26:48.199","-4.1588830833596715","true"
"428","F","2020/06/24 02:27:48.199","2020/06/24 02:27:48.199","-4.1588830833596715","true"
"428","D","2020/06/24 02:29:48.199","2020/06/24 02:29:48.199","-4.1588830833596715","true"
"428","B","2020/06/24 02:31:48.199","2020/06/24 02:31:48.199","-4.1588830833596715","true"
"428","C","2020/06/24 02:32:48.199","2020/06/24 02:32:48.199","-4.1588830833596715","true"
"428","E","2020/06/24 02:33:48.199","2020/06/24 02:33:48.199","-4.1588830833596715","true"
"428","A","2020/06/24 02:34:48.199","2020/06/24 02:34:48.199","-4.1588830833596715","true"
"428","F","2020/06/24 02:36:48.199","2020/06/24 02:36:48.199","-4.1588830833596715","true"
"429","D","2020/06/24 02:24:20.280","2020/06/24 02:24:20.280","-1.3862943611198906","true"
"429","E","2020/06/24 02:25:20.280","2020/06/24 02:25:20.280","-1.3862943611198906","true"
"429","A","2020/06/24 02:26:20.280","2020/06/24 02:26:20.280","-1.3862943611198906","true"
"429","D","2020/06/24 02:27:20.280","2020/06/24 02:27:20.280","-1.3862943611198906","true"
"429","B","2020/06/24 02:28:20.280","2020/06/24 02:28:20.280","-1.3862943611198906","true"
"430","B","2020/06/24 02:24:59.343","2020/06/24 02:24:59.343","-1.3862943611198906","true"
"430","D","2020/06/24 02:25:59.343","2020/06/24 02:25:59.343","-1.3862943611198906","true"
"430","B","2020/06/24 02:26:59.343","2020/06/24 02:26:59.343","-1.3862943611198906","true"
"431","B","2020/06/24 02:25:14.247","2020/06/24 02:25:14.247","-1.3862943611198906","true"
"431","D","2020/06/24 02:26:14.247","2020/06/24 02:26:14.247","-1.3862943611198906","true"
"431","B","2020/06/24 02:27:14.247","2020/06/24 02:27:14.247","-1.3862943611198906","true"
"432","D","2020/06/24 02:26:28.920","2020/06/24 02:26:28.920","-4.1588830833596715","true"
"432","A","2020/06/24 02:28:28.920","2020/06/24 02:28:28.920","-4.1588830833596715","true"
"432","F","2020/06/24 02:29:28.920","2020/06/24 02:29:28.920","-4.1588830833596715","true"
"432","A","2020/06/24 02:31:28.920","2020/06/24 02:31:28.920","-4.1588830833596715","true"
"432","F","2020/06/24 02:32:28.920","2020/06/24 02:32:28.920","-4.1588830833596715","true"
"432","A","2020/06/24 02:34:28.920","2020/06/24 02:34:28.920","-4.1588830833596715","true"
"432","F","2020/06/24 02:35:28.920","2020/06/24 02:35:28.920","-4.1588830833596715","true"
"433","B","2020/06/24 02:27:40.666","2020/06/24 02:27:40.666","-1.3862943611198906","true"
"433","D","2020/06/24 02:28:40.666","2020/06/24 02:28:40.666","-1.3862943611198906","true"
"433","B","2020/06/24 02:29:40.666","2020/06/24 02:29:40.666","-1.3862943611198906","true"
"434","D","2020/06/24 02:27:52.122","2020/06/24 02:27:52.122","-1.3862943611198906","true"
"434","E","2020/06/24 02:28:52.122","2020/06/24 02:28:52.122","-1.3862943611198906","true"
"434","A","2020/06/24 02:29:52.122","2020/06/24 02:29:52.122","-1.3862943611198906","true"
"434","D","2020/06/24 02:30:52.122","2020/06/24 02:30:52.122","-1.3862943611198906","true"
"434","B","2020/06/24 02:31:52.122","2020/06/24 02:31:52.122","-1.3862943611198906","true"
"435","A","2020/06/24 02:29:27.861","2020/06/24 02:29:27.861","-4.852030263919617","true"
"435","F","2020/06/24 02:30:27.861","2020/06/24 02:30:27.861","-4.852030263919617","true"
"435","F","2020/06/24 02:31:27.861","2020/06/24 02:31:27.861","-4.852030263919617","true"
"435","D","2020/06/24 02:32:27.861","2020/06/24 02:32:27.861","-4.852030263919617","true"
"435","D","2020/06/24 02:34:27.861","2020/06/24 02:34:27.861","-4.852030263919617","true"
"435","B","2020/06/24 02:36:27.861","2020/06/24 02:36:27.861","-4.852030263919617","true"
"435","C","2020/06/24 02:37:27.861","2020/06/24 02:37:27.861","-4.852030263919617","true"
"435","E","2020/06/24 02:38:27.861","2020/06/24 02:38:27.861","-4.852030263919617","true"
"435","A","2020/06/24 02:39:27.861","2020/06/24 02:39:27.861","-4.852030263919617","true"
"435","F","2020/06/24 02:41:27.861","2020/06/24 02:41:27.861","-4.852030263919617","true"
"436","D","2020/06/24 02:28:43.371","2020/06/24 02:28:43.371","-1.3862943611198906","true"
"436","E","2020/06/24 02:29:43.371","2020/06/24 02:29:43.371","-1.3862943611198906","true"
"436","A","2020/06/24 02:30:43.371","2020/06/24 02:30:43.371","-1.3862943611198906","true"
"436","D","2020/06/24 02:31:43.371","2020/06/24 02:31:43.371","-1.3862943611198906","true"
"436","B","2020/06/24 02:32:43.371","2020/06/24 02:32:43.371","-1.3862943611198906","true"
"437","D","2020/06/24 02:29:42.300","2020/06/24 02:29:42.300","-1.3862943611198906","true"
"437","E","2020/06/24 02:30:42.300","2020/06/24 02:30:42.300","-1.3862943611198906","true"
"437","A","2020/06/24 02:31:42.300","2020/06/24 02:31:42.300","-1.3862943611198906","true"
"437","D","2020/06/24 02:32:42.300","2020/06/24 02:32:42.300","-1.3862943611198906","true"
"437","B","2020/06/24 02:33:42.300","2020/06/24 02:33:42.300","-1.3862943611198906","true"
"438","A","2020/06/24 02:30:46.072","2020/06/24 02:30:46.072","-5.545177444479562","true"
"438","F","2020/06/24 02:31:46.072","2020/06/24 02:31:46.072","-5.545177444479562","true"
"438","D","2020/06/24 02:32:46.072","2020/06/24 02:32:46.072","-5.545177444479562","true"
"438","F","2020/06/24 02:33:46.072","2020/06/24 02:33:46.072","-5.545177444479562","true"
"438","D","2020/06/24 02:35:46.072","2020/06/24 02:35:46.072","-5.545177444479562","true"
"438","E","2020/06/24 02:37:46.072","2020/06/24 02:37:46.072","-5.545177444479562","true"
"438","B","2020/06/24 02:38:46.072","2020/06/24 02:38:46.072","-5.545177444479562","true"
"438","C","2020/06/24 02:39:46.072","2020/06/24 02:39:46.072","-5.545177444479562","true"
"438","A","2020/06/24 02:40:46.072","2020/06/24 02:40:46.072","-5.545177444479562","true"
"438","F","2020/06/24 02:42:46.072","2020/06/24 02:42:46.072","-5.545177444479562","true"
"439","D","2020/06/24 02:31:21.692","2020/06/24 02:31:21.692","-2.772588722239781","true"
"439","C","2020/06/24 02:32:21.692","2020/06/24 02:32:21.692","-2.772588722239781","true"
"439","A","2020/06/24 02:33:21.692","2020/06/24 02:33:21.692","-2.772588722239781","true"
"439","F","2020/06/24 02:34:21.692","2020/06/24 02:34:21.692","-2.772588722239781","true"
"440","A","2020/06/24 02:32:31.130","2020/06/24 02:32:31.130","-5.545177444479562","true"
"440","F","2020/06/24 02:33:31.130","2020/06/24 02:33:31.130","-5.545177444479562","true"
"440","F","2020/06/24 02:34:31.130","2020/06/24 02:34:31.130","-5.545177444479562","true"
"440","D","2020/06/24 02:35:31.130","2020/06/24 02:35:31.130","-5.545177444479562","true"
"440","D","2020/06/24 02:37:31.130","2020/06/24 02:37:31.130","-5.545177444479562","true"
"440","B","2020/06/24 02:39:31.130","2020/06/24 02:39:31.130","-5.545177444479562","true"
"440","E","2020/06/24 02:40:31.130","2020/06/24 02:40:31.130","-5.545177444479562","true"
"440","A","2020/06/24 02:41:31.130","2020/06/24 02:41:31.130","-5.545177444479562","true"
"440","C","2020/06/24 02:42:31.130","2020/06/24 02:42:31.130","-5.545177444479562","true"
"440","F","2020/06/24 02:44:31.130","2020/06/24 02:44:31.130","-5.545177444479562","true"
"441","D","2020/06/24 02:34:20.889","2020/06/24 02:34:20.889","-1.3862943611198906","true"
"441","E","2020/06/24 02:35:20.889","2020/06/24 02:35:20.889","-1.3862943611198906","true"
"441","A","2020/06/24 02:36:20.889","2020/06/24 02:36:20.889","-1.3862943611198906","true"
"441","D","2020/06/24 02:37:20.889","2020/06/24 02:37:20.889","-1.3862943611198906","true"
"441","B","2020/06/24 02:38:20.889","2020/06/24 02:38:20.889","-1.3862943611198906","true"
"442","B","2020/06/24 02:34:31.372","2020/06/24 02:34:31.372","-1.3862943611198906","true"
"442","D","2020/06/24 02:35:31.372","2020/06/24 02:35:31.372","-1.3862943611198906","true"
"442","B","2020/06/24 02:36:31.372","2020/06/24 02:36:31.372","-1.3862943611198906","true"
"443","D","2020/06/24 02:35:29.161","2020/06/24 02:35:29.161","-1.3862943611198906","true"
"443","E","2020/06/24 02:36:29.161","2020/06/24 02:36:29.161","-1.3862943611198906","true"
"443","A","2020/06/24 02:37:29.161","2020/06/24 02:37:29.161","-1.3862943611198906","true"
"443","D","2020/06/24 02:38:29.161","2020/06/24 02:38:29.161","-1.3862943611198906","true"
"443","B","2020/06/24 02:39:29.161","2020/06/24 02:39:29.161","-1.3862943611198906","true"
"444","D","2020/06/24 02:36:27.572","2020/06/24 02:36:27.572","-1.3862943611198906","true"
"444","E","2020/06/24 02:37:27.572","2020/06/24 02:37:27.572","-1.3862943611198906","true"
"444","A","2020/06/24 02:38:27.572","2020/06/24 02:38:27.572","-1.3862943611198906","true"
"444","D","2020/06/24 02:39:27.572","2020/06/24 02:39:27.572","-1.3862943611198906","true"
"444","B","2020/06/24 02:40:27.572","2020/06/24 02:40:27.572","-1.3862943611198906","true"
"445","D","2020/06/24 02:37:06.090","2020/06/24 02:37:06.090","-4.1588830833596715","true"
"445","C","2020/06/24 02:38:06.090","2020/06/24 02:38:06.090","-4.1588830833596715","true"
"445","A","2020/06/24 02:39:06.090","2020/06/24 02:39:06.090","-4.1588830833596715","true"
"445","F","2020/06/24 02:40:06.090","2020/06/24 02:40:06.090","-4.1588830833596715","true"
"445","A","2020/06/24 02:42:06.090","2020/06/24 02:42:06.090","-4.1588830833596715","true"
"445","F","2020/06/24 02:43:06.090","2020/06/24 02:43:06.090","-4.1588830833596715","true"
"445","A","2020/06/24 02:45:06.090","2020/06/24 02:45:06.090","-4.1588830833596715","true"
"445","F","2020/06/24 02:46:06.090","2020/06/24 02:46:06.090","-4.1588830833596715","true"
"446","B","2020/06/24 02:37:58.144","2020/06/24 02:37:58.144","-1.3862943611198906","true"
"446","D","2020/06/24 02:38:58.144","2020/06/24 02:38:58.144","-1.3862943611198906","true"
"446","B","2020/06/24 02:39:58.144","2020/06/24 02:39:58.144","-1.3862943611198906","true"
"447","A","2020/06/24 02:40:00.270","2020/06/24 02:40:00.270","-4.852030263919617","true"
"447","F","2020/06/24 02:41:00.270","2020/06/24 02:41:00.270","-4.852030263919617","true"
"447","F","2020/06/24 02:42:00.270","2020/06/24 02:42:00.270","-4.852030263919617","true"
"447","D","2020/06/24 02:43:00.270","2020/06/24 02:43:00.270","-4.852030263919617","true"
"447","D","2020/06/24 02:45:00.270","2020/06/24 02:45:00.270","-4.852030263919617","true"
"447","B","2020/06/24 02:47:00.270","2020/06/24 02:47:00.270","-4.852030263919617","true"
"447","E","2020/06/24 02:48:00.270","2020/06/24 02:48:00.270","-4.852030263919617","true"
"447","C","2020/06/24 02:49:00.270","2020/06/24 02:49:00.270","-4.852030263919617","true"
"447","A","2020/06/24 02:50:00.270","2020/06/24 02:50:00.270","-4.852030263919617","true"
"447","F","2020/06/24 02:52:00.270","2020/06/24 02:52:00.270","-4.852030263919617","true"
"448","B","2020/06/24 02:39:38.661","2020/06/24 02:39:38.661","-1.3862943611198906","true"
"448","D","2020/06/24 02:40:38.661","2020/06/24 02:40:38.661","-1.3862943611198906","true"
"448","B","2020/06/24 02:41:38.661","2020/06/24 02:41:38.661","-1.3862943611198906","true"
"449","D","2020/06/24 02:41:19.537","2020/06/24 02:41:19.537","-1.3862943611198906","true"
"449","E","2020/06/24 02:42:19.537","2020/06/24 02:42:19.537","-1.3862943611198906","true"
"449","A","2020/06/24 02:43:19.537","2020/06/24 02:43:19.537","-1.3862943611198906","true"
"449","D","2020/06/24 02:44:19.537","2020/06/24 02:44:19.537","-1.3862943611198906","true"
"449","B","2020/06/24 02:45:19.537","2020/06/24 02:45:19.537","-1.3862943611198906","true"
"450","A","2020/06/24 02:42:45.528","2020/06/24 02:42:45.528","-4.852030263919617","true"
"450","F","2020/06/24 02:43:45.528","2020/06/24 02:43:45.528","-4.852030263919617","true"
"450","F","2020/06/24 02:44:45.528","2020/06/24 02:44:45.528","-4.852030263919617","true"
"450","D","2020/06/24 02:45:45.528","2020/06/24 02:45:45.528","-4.852030263919617","true"
"450","D","2020/06/24 02:47:45.528","2020/06/24 02:47:45.528","-4.852030263919617","true"
"450","B","2020/06/24 02:49:45.528","2020/06/24 02:49:45.528","-4.852030263919617","true"
"450","E","2020/06/24 02:50:45.528","2020/06/24 02:50:45.528","-4.852030263919617","true"
"450","A","2020/06/24 02:51:45.528","2020/06/24 02:51:45.528","-4.852030263919617","true"
"450","C","2020/06/24 02:52:45.528","2020/06/24 02:52:45.528","-4.852030263919617","true"
"450","F","2020/06/24 02:54:45.528","2020/06/24 02:54:45.528","-4.852030263919617","true"
"451","D","2020/06/24 02:43:09.274","2020/06/24 02:43:09.274","-3.4657359027997265","true"
"451","A","2020/06/24 02:45:09.274","2020/06/24 02:45:09.274","-3.4657359027997265","true"
"451","F","2020/06/24 02:46:09.274","2020/06/24 02:46:09.274","-3.4657359027997265","true"
"451","A","2020/06/24 02:48:09.274","2020/06/24 02:48:09.274","-3.4657359027997265","true"
"451","F","2020/06/24 02:49:09.274","2020/06/24 02:49:09.274","-3.4657359027997265","true"
"452","D","2020/06/24 02:44:02.109","2020/06/24 02:44:02.109","-1.3862943611198906","true"
"452","E","2020/06/24 02:45:02.109","2020/06/24 02:45:02.109","-1.3862943611198906","true"
"452","A","2020/06/24 02:46:02.109","2020/06/24 02:46:02.109","-1.3862943611198906","true"
"452","D","2020/06/24 02:47:02.109","2020/06/24 02:47:02.109","-1.3862943611198906","true"
"452","B","2020/06/24 02:48:02.109","2020/06/24 02:48:02.109","-1.3862943611198906","true"
"453","D","2020/06/24 02:44:13.222","2020/06/24 02:44:13.222","-1.3862943611198906","true"
"453","E","2020/06/24 02:45:13.222","2020/06/24 02:45:13.222","-1.3862943611198906","true"
"453","A","2020/06/24 02:46:13.222","2020/06/24 02:46:13.222","-1.3862943611198906","true"
"453","D","2020/06/24 02:47:13.222","2020/06/24 02:47:13.222","-1.3862943611198906","true"
"453","B","2020/06/24 02:48:13.222","2020/06/24 02:48:13.222","-1.3862943611198906","true"
"454","D","2020/06/24 02:45:19.683","2020/06/24 02:45:19.683","-1.3862943611198906","true"
"454","E","2020/06/24 02:46:19.683","2020/06/24 02:46:19.683","-1.3862943611198906","true"
"454","A","2020/06/24 02:47:19.683","2020/06/24 02:47:19.683","-1.3862943611198906","true"
"454","D","2020/06/24 02:48:19.683","2020/06/24 02:48:19.683","-1.3862943611198906","true"
"454","B","2020/06/24 02:49:19.683","2020/06/24 02:49:19.683","-1.3862943611198906","true"
"455","B","2020/06/24 02:46:08.410","2020/06/24 02:46:08.410","-1.3862943611198906","true"
"455","D","2020/06/24 02:47:08.410","2020/06/24 02:47:08.410","-1.3862943611198906","true"
"455","B","2020/06/24 02:48:08.410","2020/06/24 02:48:08.410","-1.3862943611198906","true"
"456","B","2020/06/24 02:48:53.849","2020/06/24 02:48:53.849","-1.3862943611198906","true"
"456","D","2020/06/24 02:49:53.849","2020/06/24 02:49:53.849","-1.3862943611198906","true"
"456","B","2020/06/24 02:50:53.849","2020/06/24 02:50:53.849","-1.3862943611198906","true"
"457","D","2020/06/24 02:48:57.556","2020/06/24 02:48:57.556","-3.4657359027997265","true"
"457","C","2020/06/24 02:49:57.556","2020/06/24 02:49:57.556","-3.4657359027997265","true"
"457","A","2020/06/24 02:50:57.556","2020/06/24 02:50:57.556","-3.4657359027997265","true"
"457","F","2020/06/24 02:51:57.556","2020/06/24 02:51:57.556","-3.4657359027997265","true"
"457","A","2020/06/24 02:53:57.556","2020/06/24 02:53:57.556","-3.4657359027997265","true"
"457","F","2020/06/24 02:54:57.556","2020/06/24 02:54:57.556","-3.4657359027997265","true"
"458","F","2020/06/24 02:50:55.633","2020/06/24 02:50:55.633","-4.852030263919617","true"
"458","D","2020/06/24 02:51:55.633","2020/06/24 02:51:55.633","-4.852030263919617","true"
"458","A","2020/06/24 02:52:55.633","2020/06/24 02:52:55.633","-4.852030263919617","true"
"458","F","2020/06/24 02:53:55.633","2020/06/24 02:53:55.633","-4.852030263919617","true"
"458","D","2020/06/24 02:55:55.633","2020/06/24 02:55:55.633","-4.852030263919617","true"
"458","B","2020/06/24 02:57:55.633","2020/06/24 02:57:55.633","-4.852030263919617","true"
"458","E","2020/06/24 02:58:55.633","2020/06/24 02:58:55.633","-4.852030263919617","true"
"458","C","2020/06/24 02:59:55.633","2020/06/24 02:59:55.633","-4.852030263919617","true"
"458","A","2020/06/24 03:00:55.633","2020/06/24 03:00:55.633","-4.852030263919617","true"
"458","F","2020/06/24 03:02:55.633","2020/06/24 03:02:55.633","-4.852030263919617","true"
"459","D","2020/06/24 02:51:05.900","2020/06/24 02:51:05.900","-1.3862943611198906","true"
"459","E","2020/06/24 02:52:05.900","2020/06/24 02:52:05.900","-1.3862943611198906","true"
"459","A","2020/06/24 02:53:05.900","2020/06/24 02:53:05.900","-1.3862943611198906","true"
"459","D","2020/06/24 02:54:05.900","2020/06/24 02:54:05.900","-1.3862943611198906","true"
"459","B","2020/06/24 02:55:05.900","2020/06/24 02:55:05.900","-1.3862943611198906","true"
"460","D","2020/06/24 02:51:09.018","2020/06/24 02:51:09.018","-1.3862943611198906","true"
"460","E","2020/06/24 02:52:09.018","2020/06/24 02:52:09.018","-1.3862943611198906","true"
"460","A","2020/06/24 02:53:09.018","2020/06/24 02:53:09.018","-1.3862943611198906","true"
"460","D","2020/06/24 02:54:09.018","2020/06/24 02:54:09.018","-1.3862943611198906","true"
"460","B","2020/06/24 02:55:09.018","2020/06/24 02:55:09.018","-1.3862943611198906","true"
"461","D","2020/06/24 02:51:51.539","2020/06/24 02:51:51.539","-4.1588830833596715","true"
"461","A","2020/06/24 02:53:51.539","2020/06/24 02:53:51.539","-4.1588830833596715","true"
"461","F","2020/06/24 02:54:51.539","2020/06/24 02:54:51.539","-4.1588830833596715","true"
"461","A","2020/06/24 02:56:51.539","2020/06/24 02:56:51.539","-4.1588830833596715","true"
"461","F","2020/06/24 02:57:51.539","2020/06/24 02:57:51.539","-4.1588830833596715","true"
"461","A","2020/06/24 02:59:51.539","2020/06/24 02:59:51.539","-4.1588830833596715","true"
"461","F","2020/06/24 03:00:51.539","2020/06/24 03:00:51.539","-4.1588830833596715","true"
"462","D","2020/06/24 02:52:17.099","2020/06/24 02:52:17.099","-1.3862943611198906","true"
"462","E","2020/06/24 02:53:17.099","2020/06/24 02:53:17.099","-1.3862943611198906","true"
"462","A","2020/06/24 02:54:17.099","2020/06/24 02:54:17.099","-1.3862943611198906","true"
"462","D","2020/06/24 02:55:17.099","2020/06/24 02:55:17.099","-1.3862943611198906","true"
"462","B","2020/06/24 02:56:17.099","2020/06/24 02:56:17.099","-1.3862943611198906","true"
"463","A","2020/06/24 02:53:50.469","2020/06/24 02:53:50.469","-4.1588830833596715","true"
"463","F","2020/06/24 02:54:50.469","2020/06/24 02:54:50.469","-4.1588830833596715","true"
"463","F","2020/06/24 02:55:50.469","2020/06/24 02:55:50.469","-4.1588830833596715","true"
"463","D","2020/06/24 02:56:50.469","2020/06/24 02:56:50.469","-4.1588830833596715","true"
"463","D","2020/06/24 02:58:50.469","2020/06/24 02:58:50.469","-4.1588830833596715","true"
"463","B","2020/06/24 03:00:50.469","2020/06/24 03:00:50.469","-4.1588830833596715","true"
"463","C","2020/06/24 03:01:50.469","2020/06/24 03:01:50.469","-4.1588830833596715","true"
"463","E","2020/06/24 03:02:50.469","2020/06/24 03:02:50.469","-4.1588830833596715","true"
"463","A","2020/06/24 03:03:50.469","2020/06/24 03:03:50.469","-4.1588830833596715","true"
"463","F","2020/06/24 03:05:50.469","2020/06/24 03:05:50.469","-4.1588830833596715","true"
"464","D","2020/06/24 02:55:18.759","2020/06/24 02:55:18.759","-2.772588722239781","true"
"464","C","2020/06/24 02:56:18.759","2020/06/24 02:56:18.759","-2.772588722239781","true"
"464","A","2020/06/24 02:57:18.759","2020/06/24 02:57:18.759","-2.772588722239781","true"
"464","F","2020/06/24 02:58:18.759","2020/06/24 02:58:18.759","-2.772588722239781","true"
